,id,area,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product,job_11,job_al,job_am,job_ax,job_bf,job_by,job_cv,job_de,job_dz,job_e2,job_f8,job_gj,job_gv,job_kd,job_ke,job_kl,job_kp,job_ks,job_kw,job_mm,job_nb,job_nn,job_ob,job_pe,job_po,job_pq,job_pz,job_qp,job_qw,job_rn,job_sa,job_vv,job_zz
1483,1484,c,46200.0,14.291666666666666,1,6.760200429491769,2,8.129548967261487,49,0.8937007874015748,0.4881889763779528,0.219433988568242,b,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1484,1485,c,64371.0,22.09166666666667,0,8.963493199713671,50,3.0144723900519885,47,0.9488188976377953,0.6023622047244095,0.4285515126167573,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1485,1486,a,54737.0,39.641666666666666,2,9.344309234073013,115,22.61514683153014,39,0.8228346456692913,0.7204724409448819,0.1334169803429527,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1486,1487,a,49742.0,22.525,2,3.632068718682892,13,16.272024729520865,48,0.968503937007874,0.5590551181102362,0.7770807193642827,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1487,1488,c,59164.0,7.791666666666666,0,6.62419470293486,17,17.38260503020936,47,0.8937007874015748,0.5669291338582677,0.2556810260699846,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1488,1489,c,56826.0,17.433333333333334,0,4.31209735146743,6,13.351412111844878,49,0.9251968503937008,0.531496062992126,0.0586923184162832,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1489,1490,c,49317.0,5.516666666666667,0,11.846814602720114,63,14.707601517493323,46,0.8818897637795275,0.5826771653543307,0.2827268925135926,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1490,1491,c,59377.0,38.016666666666666,1,6.08017179670723,29,16.21863144583392,42,0.9015748031496064,0.7283464566929134,0.2509410288582183,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1491,1492,a,53780.0,15.266666666666666,0,15.464566929133856,87,12.801461289869328,47,0.9291338582677166,0.5905511811023622,0.4048515265579255,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1492,1493,a,64690.0,21.33333333333333,0,11.792412312097351,28,7.17380918926514,48,0.952755905511811,0.5787401574803149,0.328732747804266,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1493,1494,a,55658.0,13.75,0,3.142448103078024,0,10.980750316144444,48,0.9173228346456692,0.562992125984252,0.2516380872717134,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1494,1495,c,62707.0,24.691666666666663,1,3.632068718682892,9,13.896023605451736,47,0.9724409448818898,0.6338582677165354,0.1012128816394813,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1495,1496,a,64761.0,9.633333333333333,1,12.3092340730136,47,26.28326542082338,48,0.8582677165354331,0.4921259842519685,0.3278962777080719,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1496,1497,c,58846.0,16.891666666666666,1,3.632068718682892,-4,15.04397920472109,50,0.8818897637795275,0.3976377952755905,0.2248710441935034,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1497,1498,a,57747.0,8.875,0,9.289906943450251,-16,10.035689194885483,47,0.889763779527559,0.547244094488189,0.2434127979924717,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1498,1499,c,70818.0,21.33333333333333,1,17.83106657122405,129,8.930448222565687,49,0.952755905511811,0.5393700787401575,0.2916492402063292,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1499,1500,c,66072.0,9.85,2,5.644953471725126,32,20.41534354362793,48,0.7519685039370079,0.3464566929133858,0.0660811375993308,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1500,1501,a,66213.0,23.5,1,5.264137437365784,13,31.579879162568496,47,0.968503937007874,0.610236220472441,0.1488916771225428,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1501,1502,d,39611.0,8.875,0,3.632068718682892,10,6.645215680764367,47,0.9291338582677166,0.6062992125984252,0.0326223337515683,a,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1502,1503,c,64265.0,16.133333333333333,1,6.62419470293486,17,22.14528593508501,49,0.905511811023622,0.4881889763779528,0.0334588038477624,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1503,1504,c,58527.0,9.091666666666669,0,11.112383679312812,62,18.98440354081776,47,0.8779527559055118,0.5275590551181102,0.1328593336121567,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1504,1505,d,28312.0,35.74166666666667,3,5.37294201861131,77,4.888576647463819,35,0.8700787401574803,0.8818897637795275,0.0476787954830614,a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1505,1506,c,65647.0,12.125,0,22.455261274158914,59,8.343122102009275,47,0.9212598425196852,0.5787401574803149,0.315906872995957,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1506,1507,c,66178.0,22.525,4,6.08017179670723,53,9.795419418294223,46,0.8661417322834646,0.389763779527559,0.0917328872159487,d,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1507,1508,c,,6.6,2,14.050107372942016,66,4.584234930448223,45,0.7874015748031497,0.4881889763779528,0.1346716854872438,b,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1508,1509,c,43118.0,27.833333333333336,4,7.712240515390122,103,7.830546578614585,39,0.9803149606299212,0.7992125984251969,0.1670151958734141,a,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1509,1510,c,70074.0,41.15833333333333,2,4.584108804581245,22,20.31389630462273,39,0.7677165354330708,0.6496062992125984,0.3345880384776244,d,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1510,1511,c,41418.0,8.983333333333333,2,3.822476735862563,17,11.327806660109596,47,0.7677165354330708,0.3937007874015748,0.0789070124076397,f,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1511,1512,a,53851.0,40.29166666666666,3,11.112383679312812,156,17.638892791906702,38,0.7755905511811023,0.6968503937007874,0.2482922068869371,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1512,1513,c,65080.0,39.1,2,9.697924123120972,51,20.591541379794855,39,0.8307086614173228,0.7362204724409449,0.2450857381848599,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1513,1514,d,36069.0,8.116666666666667,0,6.08017179670723,24,9.192075312631726,47,0.8976377952755905,0.5669291338582677,0.0444723267809842,a,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1514,1515,a,57358.0,14.508333333333333,1,14.349319971367215,1,8.166924265842349,49,0.8818897637795275,0.4566929133858268,0.2807751289558065,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1515,1516,d,21333.0,19.708333333333336,2,6.08017179670723,45,2.864971195728537,50,0.9173228346456692,0.4330708661417323,0.110692876063014,a,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1516,1517,a,54843.0,30.65,1,2.816034359341446,9,24.20092735703246,42,0.9881889763779528,0.7952755905511811,0.0846228913982991,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1517,1518,a,50698.0,12.45,0,9.289906943450251,15,16.38415062526345,48,0.905511811023622,0.5393700787401575,0.8301965704726056,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1518,1519,c,56578.0,40.61666666666667,0,2.0,0,11.536040466488688,45,0.9173228346456692,0.6377952755905512,0.0660811375993308,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1519,1520,b,66957.0,9.2,0,23.216893342877597,72,9.208093297737811,47,0.889763779527559,0.547244094488189,0.3725080161717552,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1520,1521,a,49388.0,10.825,3,5.644953471725126,77,2.800899255304201,48,0.6299212598425197,0.0,0.1895998884706538,e,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1521,1522,c,58775.0,37.25833333333333,1,16.879026485325696,24,9.320219193480398,43,0.9173228346456692,0.7283464566929134,0.2106510525582043,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1522,1523,c,59271.0,13.75,0,6.896206156048676,30,12.98833778277364,49,0.8976377952755905,0.5078740157480315,0.1958734141921093,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1523,1524,c,43118.0,10.825,0,2.0,0,11.375860615427849,48,0.889763779527559,0.5275590551181102,0.2579116129931688,f,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1524,1525,a,56331.0,4.0,1,6.08017179670723,-6,32.343403119291835,45,0.8543307086614174,0.5984251968503937,0.5077373483897951,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1525,1526,a,64513.0,8.225000000000001,1,3.632068718682892,4,4.888576647463819,47,0.8582677165354331,0.515748031496063,0.2106510525582043,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1526,1527,c,68055.0,11.908333333333331,3,2.0,0,13.757201067865672,50,0.7244094488188977,0.2401574803149606,0.0337376272131604,d,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1527,1528,a,57464.0,39.425,3,10.024337866857552,136,3.649852465926655,34,0.7322834645669292,0.7440944881889764,0.1310469817370695,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1528,1529,d,,12.125,4,6.62419470293486,115,3.131937614163271,49,0.6023622047244095,0.0629921259842519,0.0093405827408336,a,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1529,1530,d,27922.0,35.41666666666667,2,5.264137437365784,66,4.4080370942812985,39,0.9173228346456692,0.8267716535433071,0.0524187926948278,a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1530,1531,c,58987.0,16.675,0,2.816034359341446,0,17.222425179148516,47,0.9330708661417324,0.6023622047244095,0.3002927645336679,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1531,1532,c,55091.0,4.216666666666667,1,8.201861130994988,-14,10.099761135309825,44,0.8228346456692913,0.5826771653543307,0.3164645197267531,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1532,1533,a,57393.0,26.96666666666667,1,21.748031496062996,66,34.612617675987075,46,0.9763779527559056,0.6732283464566929,0.7910218876341838,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1533,1534,a,56685.0,38.125,0,9.697924123120972,36,26.00028101728256,44,0.9212598425196852,0.6811023622047244,0.8611459640317859,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1534,1535,c,60510.0,31.625,2,3.632068718682892,6,15.951665027399184,39,0.9724409448818898,0.8622047244094488,0.19155165202844,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1535,1536,b,66390.0,29.025,1,4.584108804581245,18,6.671912322607841,45,0.984251968503937,0.7165354330708661,0.2719921929457689,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1536,1537,a,,7.683333333333334,0,9.398711524695775,29,16.912744133764228,47,0.8976377952755905,0.5708661417322834,0.5128955806496585,c,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1537,1538,a,65151.0,34.55,2,3.632068718682892,28,25.6639033300548,37,0.9173228346456692,0.8740157480314961,0.4751150146382267,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1538,1539,a,59660.0,6.6,0,15.899785254115962,46,8.519319938176197,47,0.889763779527559,0.5748031496062992,0.329429806217761,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1539,1540,d,21829.0,38.016666666666666,3,2.816034359341446,25,2.7154700014050865,35,0.7952755905511811,0.8110236220472441,0.0660811375993308,a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1540,1541,c,57004.0,16.675,3,6.161775232641374,93,7.157791204159056,52,0.7755905511811023,0.1811023622047244,0.1879269482782657,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1541,1542,c,62671.0,27.94166666666667,1,9.534717251252683,-15,15.134747786988898,45,0.9921259842519684,0.7165354330708661,0.0701240763976021,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1542,1543,d,38442.0,4.108333333333333,2,15.954187544738724,237,8.79696501334832,42,0.7480314960629921,0.5551181102362205,0.0599470235605743,a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1543,1544,a,46979.0,4.0,0,10.16034359341446,16,6.372909933960939,46,0.8976377952755905,0.610236220472441,0.23379339188624,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1544,1545,a,49990.0,37.36666666666667,1,2.816034359341446,3,12.4277083040607,43,0.9133858267716536,0.7283464566929134,0.3755750731911334,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1545,1546,c,65151.0,40.94166666666666,1,24.196134574087328,100,10.185190389208936,42,0.8464566929133859,0.6614173228346457,0.3601003764115433,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1546,1547,d,32562.0,42.78333333333333,3,8.58267716535433,75,7.285935085007727,39,0.6653543307086615,0.5354330708661418,0.1858357730377805,a,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1547,1548,a,63238.0,9.85,3,15.518969219756622,112,26.01095967401995,47,0.6377952755905512,0.2086614173228346,0.4370556252613969,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1548,1549,a,61786.0,13.75,1,15.87258410880458,17,21.54194182942251,50,0.8464566929133859,0.389763779527559,0.6528649100794647,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1549,1550,a,59483.0,40.61666666666667,0,2.0,0,19.01643951102993,46,0.9251968503937008,0.6299212598425197,0.041962916492402,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1550,1551,c,57925.0,5.733333333333333,2,9.697924123120972,118,9.95025994098637,44,0.7559055118110236,0.4921259842519685,0.4265997490589711,c,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1551,1552,a,64619.0,9.091666666666669,1,3.632068718682892,4,5.203597021216805,47,0.8582677165354331,0.5039370078740157,0.2075839955388261,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1552,1553,a,52151.0,21.65833333333333,1,4.584108804581245,13,16.613741745117323,48,0.9566929133858268,0.562992125984252,0.3398856824201868,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1553,1554,a,44783.0,10.608333333333334,0,8.71868289191124,-2,6.671912322607841,48,0.8976377952755905,0.5393700787401575,0.7761048375853896,b,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1554,1555,a,52824.0,11.041666666666668,1,7.929849677881174,35,12.422368975692006,48,0.8740157480314961,0.4960629921259842,0.259863376550955,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1555,1556,c,74608.0,37.15,1,13.696492483894058,31,28.8675003512716,41,0.905511811023622,0.7598425196850394,0.5819043635856684,d,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1556,1557,a,48006.0,41.59166666666667,1,5.644953471725126,40,12.88689054376844,43,0.8543307086614174,0.6377952755905512,0.6905060644081974,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1557,1558,a,56012.0,12.341666666666669,3,10.187544738725842,149,24.777574820851484,50,0.65748031496063,0.1299212598425196,0.1019099400529764,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1558,1559,c,70358.0,22.85,2,5.644953471725126,36,26.133764226499927,48,0.968503937007874,0.5590551181102362,0.4323156280496306,c,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1559,1560,a,62034.0,12.775,2,12.989262705798138,115,24.553323029366304,50,0.7755905511811023,0.2874015748031496,0.3475533249686324,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1560,1561,a,64690.0,11.908333333333331,1,9.398711524695775,26,18.18350428551356,49,0.8582677165354331,0.452755905511811,0.6298619824341279,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1561,1562,c,56720.0,42.78333333333333,1,10.024337866857552,60,10.60165800196712,44,0.8543307086614174,0.6062992125984252,0.1833263627491984,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1562,1563,c,56189.0,16.891666666666666,2,19.29992841803865,130,18.156807643670085,51,0.8661417322834646,0.3622047244094488,0.0769552488498536,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1563,1564,c,60581.0,30.10833333333333,1,2.816034359341446,-6,10.959393002669664,44,0.9803149606299212,0.7362204724409449,0.0317858636553743,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1564,1565,a,49352.0,4.0,1,7.712240515390122,2,8.631445833918786,45,0.8779527559055118,0.6062992125984252,0.1856963613550815,b,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1565,1566,c,53532.0,23.716666666666665,1,4.31209735146743,11,13.57032457496136,47,0.968503937007874,0.6141732283464567,0.3266415725637808,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1566,1567,a,67418.0,18.3,0,3.142448103078024,5,30.629478712940845,48,0.9330708661417324,0.547244094488189,0.0793252474557368,b,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1567,1568,b,62211.0,35.95833333333333,1,6.760200429491769,64,5.038077841787271,41,0.9212598425196852,0.7913385826771654,0.1812351875087132,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1568,1569,b,66001.0,6.925,1,2.816034359341446,6,7.681045384291133,46,0.8267716535433071,0.5118110236220472,0.1520981458246201,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1569,1570,a,60687.0,8.875,2,2.0,0,16.170577490515665,47,0.7755905511811023,0.405511811023622,0.5665690784887774,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1570,1571,a,69295.0,7.358333333333333,1,11.819613457408732,104,11.696220317549528,46,0.8267716535433071,0.5039370078740157,0.3271992192945769,c,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1571,1572,a,57854.0,18.191666666666663,1,3.142448103078024,6,29.01166221722636,49,0.9251968503937008,0.5196850393700787,0.0921511222640457,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1572,1573,c,46412.0,10.5,3,4.448103078024338,50,8.919769565828298,48,0.6653543307086615,0.2165354330708661,0.1297922765927784,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1573,1574,c,49104.0,7.25,3,11.112383679312812,-1,12.742728677813684,45,0.6929133858267716,0.3858267716535433,0.2956921790046006,b,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1574,1575,a,67205.0,13.425,1,3.142448103078024,3,14.680904875649851,49,0.8543307086614174,0.4173228346456692,0.3865885961243552,c,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1575,1576,c,51194.0,14.941666666666666,2,3.822476735862563,23,9.165378670788254,51,0.7952755905511811,0.2559055118110236,0.2563780844834797,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1576,1577,a,43897.0,16.78333333333333,1,6.406585540443809,20,10.307994941688914,50,0.905511811023622,0.4645669291338583,0.6148055207026348,b,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1577,1578,a,50096.0,41.7,1,3.142448103078024,9,17.275818462835463,43,0.8543307086614174,0.6338582677165354,0.3797574236721037,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1578,1579,c,45208.0,9.958333333333334,3,6.08017179670723,93,7.590276802023324,47,0.6496062992125984,0.2204724409448819,0.1946187090478182,b,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1579,1580,b,65682.0,7.358333333333333,1,5.37294201861131,34,6.2981593367992135,46,0.7992125984251969,0.4724409448818897,0.2761745434267391,c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1580,1581,a,70039.0,9.741666666666667,3,5.264137437365784,66,23.629619221582125,47,0.610236220472441,0.1811023622047244,0.5781402481527952,d,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1581,1582,a,52930.0,12.016666666666666,0,5.264137437365784,16,13.671771813966558,48,0.8818897637795275,0.5,0.4059668200195176,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1582,1583,a,65222.0,9.308333333333334,0,4.584108804581245,6,30.52803147393565,47,0.8976377952755905,0.5551181102362205,0.4141921092987592,b,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1583,1584,b,72341.0,17.0,0,6.161775232641374,-8,11.51468315301391,49,0.9212598425196852,0.515748031496063,0.4459779729541335,c,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
